threshold,dataset,lhs_size,fd,rfi_prime_plus,mu_plus,g3_prime
0.001,wifi_hotspot_location,1,['SSID']->Type,0.997,0.998,1.000
0.01,wifi_hotspot_location,1,['SSID']->Type,0.997,0.998,1.000
0.001,wifi_hotspot_location,1,['Provider']->Type,0.997,0.998,1.000
0.01,wifi_hotspot_location,1,['Provider']->Type,0.997,0.998,1.000
0.001,wifi_hotspot_location,1,['Latitude']->X,0.996,0.994,0.994
0.001,wifi_hotspot_location,1,['Longitude']->X,0.996,0.994,0.994
0.001,wifi_hotspot_location,1,"['Latitude']->Location (Lat, Long)",0.996,0.994,0.994
0.001,wifi_hotspot_location,1,"['Longitude']->Location (Lat, Long)",0.996,0.994,0.994
0.01,wifi_hotspot_location,1,['Latitude']->X,0.996,0.994,0.994
0.01,wifi_hotspot_location,1,['Longitude']->X,0.996,0.994,0.994
0.01,wifi_hotspot_location,1,"['Latitude']->Location (Lat, Long)",0.996,0.994,0.994
0.01,wifi_hotspot_location,1,"['Longitude']->Location (Lat, Long)",0.996,0.994,0.994
0.001,wifi_hotspot_location,1,['Latitude']->Longitude,0.996,0.994,0.994
0.001,wifi_hotspot_location,1,['Longitude']->Latitude,0.996,0.994,0.994
0.01,wifi_hotspot_location,1,['Latitude']->Longitude,0.996,0.994,0.994
0.01,wifi_hotspot_location,1,['Longitude']->Latitude,0.996,0.994,0.994
0.001,wifi_hotspot_location,1,['Latitude']->Y,0.996,0.994,0.994
0.001,wifi_hotspot_location,1,['Longitude']->Y,0.996,0.994,0.994
0.01,wifi_hotspot_location,1,['Latitude']->Y,0.996,0.994,0.994
0.01,wifi_hotspot_location,1,['Longitude']->Y,0.996,0.994,0.994
0.001,wifi_hotspot_location,2,"['BBL', 'Borough']->City",0.993,0.994,0.997
0.001,wifi_hotspot_location,2,"['BBL', 'Borough Name']->City",0.993,0.994,0.997
0.001,wifi_hotspot_location,2,"['BBL', 'BoroCode']->City",0.993,0.994,0.997
0.001,wifi_hotspot_location,2,"['BIN', 'BoroCode']->City",0.991,0.994,0.998
0.001,wifi_hotspot_location,2,"['BIN', 'Borough']->City",0.991,0.994,0.998
0.001,wifi_hotspot_location,2,"['BIN', 'Borough Name']->City",0.991,0.994,0.998
0.001,wifi_hotspot_location,1,['Neighborhood Tabulation Area Code (NTACODE)']->Neighborhood Tabulation Area (NTA),0.997,0.994,0.996
0.01,wifi_hotspot_location,1,['Neighborhood Tabulation Area Code (NTACODE)']->Neighborhood Tabulation Area (NTA),0.997,0.994,0.996
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Postcode']->Neighborhood Tabulation Area (NTA)",0.996,0.994,0.996
0.001,wifi_hotspot_location,2,"['Census Tract', 'Postcode']->Neighborhood Tabulation Area (NTA)",0.996,0.994,0.996
0.001,wifi_hotspot_location,2,"['Census Tract', 'Postcode']->Neighborhood Tabulation Area Code (NTACODE)",0.995,0.994,0.996
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Postcode']->Neighborhood Tabulation Area Code (NTACODE)",0.995,0.994,0.996
0.001,wifi_hotspot_location,2,"['Postcode', 'SSID']->Provider",0.995,0.992,0.995
0.001,wifi_hotspot_location,2,"['Census Tract', 'SSID']->Provider",0.993,0.991,0.996
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'SSID']->Provider",0.993,0.991,0.996
0.001,wifi_hotspot_location,2,"['BoroCD', 'Census Tract']->Neighborhood Tabulation Area (NTA)",0.994,0.991,0.994
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'BoroCD']->Neighborhood Tabulation Area (NTA)",0.994,0.991,0.994
0.001,wifi_hotspot_location,2,"['BoroCD', 'Census Tract']->Neighborhood Tabulation Area Code (NTACODE)",0.994,0.991,0.994
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'BoroCD']->Neighborhood Tabulation Area Code (NTACODE)",0.994,0.991,0.994
0.001,wifi_hotspot_location,2,"['Neighborhood Tabulation Area (NTA)', 'SSID']->Provider",0.994,0.990,0.995
0.001,wifi_hotspot_location,2,"['Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->Provider",0.994,0.990,0.995
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Council Distrcit']->Neighborhood Tabulation Area Code (NTACODE)",0.993,0.990,0.993
0.001,wifi_hotspot_location,2,"['Census Tract', 'Council Distrcit']->Neighborhood Tabulation Area Code (NTACODE)",0.993,0.990,0.993
0.001,wifi_hotspot_location,2,"['BoroCD', 'SSID']->Provider",0.993,0.989,0.995
0.01,wifi_hotspot_location,2,"['BoroCD', 'SSID']->Provider",0.993,0.989,0.995
0.001,wifi_hotspot_location,2,"['Census Tract', 'Council Distrcit']->Neighborhood Tabulation Area (NTA)",0.993,0.989,0.993
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Council Distrcit']->Neighborhood Tabulation Area (NTA)",0.993,0.989,0.993
0.001,wifi_hotspot_location,1,['Y']->X,0.992,0.988,0.988
0.001,wifi_hotspot_location,1,"['Y']->Location (Lat, Long)",0.992,0.988,0.988
0.01,wifi_hotspot_location,1,['Y']->X,0.992,0.988,0.988
0.01,wifi_hotspot_location,1,"['Y']->Location (Lat, Long)",0.992,0.988,0.988
0.001,wifi_hotspot_location,1,['Y']->Longitude,0.992,0.988,0.988
0.001,wifi_hotspot_location,1,['Y']->Latitude,0.992,0.988,0.988
0.01,wifi_hotspot_location,1,['Y']->Longitude,0.992,0.988,0.988
0.01,wifi_hotspot_location,1,['Y']->Latitude,0.992,0.988,0.988
0.001,wifi_hotspot_location,2,"['BBL', 'Council Distrcit']->City",0.990,0.988,0.994
0.001,wifi_hotspot_location,2,"['Census Tract', 'Council Distrcit']->City",0.988,0.987,0.994
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Council Distrcit']->City",0.988,0.987,0.994
0.001,wifi_hotspot_location,2,"['Borough', 'Census Tract']->City",0.988,0.987,0.994
0.001,wifi_hotspot_location,2,"['Borough Name', 'Census Tract']->City",0.988,0.987,0.994
0.001,wifi_hotspot_location,2,"['BoroCode', 'Census Tract']->City",0.988,0.987,0.994
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Borough']->City",0.988,0.987,0.994
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Borough Name']->City",0.988,0.987,0.994
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'BoroCode']->City",0.988,0.987,0.994
0.001,wifi_hotspot_location,2,"['Borough Name', 'Census Tract']->Neighborhood Tabulation Area Code (NTACODE)",0.992,0.986,0.990
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Borough Name']->Neighborhood Tabulation Area Code (NTACODE)",0.992,0.986,0.990
0.001,wifi_hotspot_location,2,"['BoroCode', 'Census Tract']->Neighborhood Tabulation Area Code (NTACODE)",0.992,0.986,0.990
0.001,wifi_hotspot_location,2,"['Borough', 'Census Tract']->Neighborhood Tabulation Area Code (NTACODE)",0.992,0.986,0.990
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'BoroCode']->Neighborhood Tabulation Area Code (NTACODE)",0.992,0.986,0.990
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Borough']->Neighborhood Tabulation Area Code (NTACODE)",0.992,0.986,0.990
0.001,wifi_hotspot_location,2,"['Borough Name', 'Census Tract']->Neighborhood Tabulation Area (NTA)",0.991,0.986,0.990
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Borough Name']->Neighborhood Tabulation Area (NTA)",0.991,0.986,0.990
0.001,wifi_hotspot_location,2,"['BoroCode', 'Census Tract']->Neighborhood Tabulation Area (NTA)",0.991,0.986,0.990
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'BoroCode']->Neighborhood Tabulation Area (NTA)",0.991,0.986,0.990
0.001,wifi_hotspot_location,2,"['Borough', 'Census Tract']->Neighborhood Tabulation Area (NTA)",0.991,0.986,0.990
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Borough']->Neighborhood Tabulation Area (NTA)",0.991,0.986,0.990
0.001,wifi_hotspot_location,2,"['Council Distrcit', 'SSID']->Provider",0.991,0.986,0.993
0.01,wifi_hotspot_location,2,"['Council Distrcit', 'SSID']->Provider",0.991,0.986,0.993
0.001,wifi_hotspot_location,2,"['Census Tract', 'City']->Neighborhood Tabulation Area (NTA)",0.991,0.985,0.989
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'City']->Neighborhood Tabulation Area (NTA)",0.991,0.985,0.989
0.001,wifi_hotspot_location,2,"['Census Tract', 'City']->Neighborhood Tabulation Area Code (NTACODE)",0.991,0.985,0.989
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'City']->Neighborhood Tabulation Area Code (NTACODE)",0.991,0.985,0.989
0.001,wifi_hotspot_location,2,"['BIN', 'Council Distrcit']->City",0.986,0.984,0.993
0.001,wifi_hotspot_location,1,['Location']->Provider,0.983,0.979,0.986
0.01,wifi_hotspot_location,1,['Location']->Provider,0.983,0.979,0.986
0.001,wifi_hotspot_location,1,['Y']->BCTCB2010,0.984,0.978,0.982
0.001,wifi_hotspot_location,1,['Y']->Census Tract,0.984,0.978,0.982
0.01,wifi_hotspot_location,1,['Y']->BCTCB2010,0.984,0.978,0.982
0.01,wifi_hotspot_location,1,['Y']->Census Tract,0.984,0.978,0.982
0.001,wifi_hotspot_location,1,['Latitude']->BCTCB2010,0.983,0.978,0.982
0.001,wifi_hotspot_location,1,['Latitude']->Census Tract,0.983,0.978,0.982
0.01,wifi_hotspot_location,1,['Latitude']->BCTCB2010,0.983,0.978,0.982
0.01,wifi_hotspot_location,1,['Latitude']->Census Tract,0.983,0.978,0.982
0.001,wifi_hotspot_location,1,['X']->BCTCB2010,0.983,0.978,0.982
0.001,wifi_hotspot_location,1,['X']->Census Tract,0.983,0.978,0.982
0.01,wifi_hotspot_location,1,['X']->BCTCB2010,0.983,0.978,0.982
0.01,wifi_hotspot_location,1,['X']->Census Tract,0.983,0.978,0.982
0.001,wifi_hotspot_location,2,"['Location (Lat, Long)']->BCTCB2010",0.983,0.978,0.982
0.001,wifi_hotspot_location,2,"['Location (Lat, Long)']->Census Tract",0.983,0.978,0.982
0.01,wifi_hotspot_location,2,"['Location (Lat, Long)']->BCTCB2010",0.983,0.978,0.982
0.01,wifi_hotspot_location,2,"['Location (Lat, Long)']->Census Tract",0.983,0.978,0.982
0.001,wifi_hotspot_location,1,['Y']->BBL,0.983,0.978,0.982
0.01,wifi_hotspot_location,1,['Y']->BBL,0.983,0.978,0.982
0.001,wifi_hotspot_location,1,['X']->BBL,0.983,0.978,0.982
0.01,wifi_hotspot_location,1,['X']->BBL,0.983,0.978,0.982
0.001,wifi_hotspot_location,2,"['Location (Lat, Long)']->BBL",0.983,0.978,0.982
0.01,wifi_hotspot_location,2,"['Location (Lat, Long)']->BBL",0.983,0.978,0.982
0.001,wifi_hotspot_location,1,['Y']->BIN,0.982,0.977,0.982
0.01,wifi_hotspot_location,1,['Y']->BIN,0.982,0.977,0.982
0.001,wifi_hotspot_location,1,['X']->BIN,0.982,0.977,0.982
0.01,wifi_hotspot_location,1,['X']->BIN,0.982,0.977,0.982
0.001,wifi_hotspot_location,2,"['Location (Lat, Long)']->BIN",0.982,0.977,0.982
0.01,wifi_hotspot_location,2,"['Location (Lat, Long)']->BIN",0.982,0.977,0.982
0.001,wifi_hotspot_location,1,['Location']->SSID,0.978,0.974,0.983
0.01,wifi_hotspot_location,1,['Location']->SSID,0.978,0.974,0.983
0.001,wifi_hotspot_location,1,['Longitude']->BCTCB2010,0.979,0.972,0.976
0.001,wifi_hotspot_location,1,['Longitude']->Census Tract,0.979,0.972,0.976
0.01,wifi_hotspot_location,1,['Longitude']->BCTCB2010,0.979,0.972,0.976
0.01,wifi_hotspot_location,1,['Longitude']->Census Tract,0.979,0.972,0.976
0.001,wifi_hotspot_location,1,['Latitude']->BBL,0.978,0.972,0.976
0.001,wifi_hotspot_location,1,['Longitude']->BBL,0.978,0.972,0.976
0.01,wifi_hotspot_location,1,['Latitude']->BBL,0.978,0.972,0.976
0.01,wifi_hotspot_location,1,['Longitude']->BBL,0.978,0.972,0.976
0.001,wifi_hotspot_location,1,['Council Distrcit']->Borough,0.979,0.971,0.983
0.001,wifi_hotspot_location,1,['Council Distrcit']->Borough Name,0.979,0.971,0.983
0.001,wifi_hotspot_location,1,['Council Distrcit']->BoroCode,0.979,0.971,0.983
0.01,wifi_hotspot_location,1,['Council Distrcit']->Borough Name,0.979,0.971,0.983
0.01,wifi_hotspot_location,1,['Council Distrcit']->Borough,0.979,0.971,0.983
0.01,wifi_hotspot_location,1,['Council Distrcit']->BoroCode,0.979,0.971,0.983
0.001,wifi_hotspot_location,1,['Latitude']->BIN,0.977,0.971,0.976
0.001,wifi_hotspot_location,1,['Longitude']->BIN,0.977,0.971,0.976
0.01,wifi_hotspot_location,1,['Latitude']->BIN,0.977,0.971,0.976
0.01,wifi_hotspot_location,1,['Longitude']->BIN,0.977,0.971,0.976
0.001,wifi_hotspot_location,2,"['Borough Name', 'SSID']->City",0.950,0.970,0.982
0.001,wifi_hotspot_location,2,"['Borough', 'SSID']->City",0.950,0.970,0.982
0.001,wifi_hotspot_location,2,"['BoroCode', 'SSID']->City",0.950,0.970,0.982
0.001,wifi_hotspot_location,2,"['Borough Name', 'Provider']->City",0.950,0.970,0.982
0.001,wifi_hotspot_location,2,"['BoroCode', 'Provider']->City",0.950,0.970,0.982
0.001,wifi_hotspot_location,2,"['Borough', 'Provider']->City",0.950,0.970,0.982
0.001,wifi_hotspot_location,2,"['Borough Name', 'Location_T']->City",0.950,0.970,0.982
0.001,wifi_hotspot_location,2,"['Borough', 'Location_T']->City",0.950,0.970,0.982
0.001,wifi_hotspot_location,2,"['BoroCode', 'Location_T']->City",0.950,0.970,0.982
0.001,wifi_hotspot_location,2,"['Census Tract', 'Postcode']->BoroCD",0.980,0.969,0.977
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Postcode']->BoroCD",0.980,0.969,0.977
0.001,wifi_hotspot_location,1,['Neighborhood Tabulation Area (NTA)']->City,0.969,0.967,0.987
0.01,wifi_hotspot_location,1,['Neighborhood Tabulation Area (NTA)']->City,0.969,0.967,0.987
0.001,wifi_hotspot_location,1,['Neighborhood Tabulation Area Code (NTACODE)']->City,0.969,0.967,0.987
0.01,wifi_hotspot_location,1,['Neighborhood Tabulation Area Code (NTACODE)']->City,0.969,0.967,0.987
0.001,wifi_hotspot_location,1,['Postcode']->City,0.967,0.964,0.985
0.01,wifi_hotspot_location,1,['Postcode']->City,0.967,0.964,0.985
0.001,wifi_hotspot_location,2,"['BoroCode', 'SSID']->Provider",0.978,0.964,0.984
0.001,wifi_hotspot_location,2,"['Borough', 'SSID']->Provider",0.978,0.964,0.984
0.001,wifi_hotspot_location,2,"['Borough Name', 'SSID']->Provider",0.978,0.964,0.984
0.01,wifi_hotspot_location,2,"['Borough', 'SSID']->Provider",0.978,0.964,0.984
0.01,wifi_hotspot_location,2,"['BoroCode', 'SSID']->Provider",0.978,0.964,0.984
0.01,wifi_hotspot_location,2,"['Borough Name', 'SSID']->Provider",0.978,0.964,0.984
0.001,wifi_hotspot_location,2,"['Census Tract', 'Council Distrcit']->BoroCD",0.976,0.963,0.973
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Council Distrcit']->BoroCD",0.976,0.963,0.973
0.001,wifi_hotspot_location,2,"['City', 'SSID']->Provider",0.978,0.963,0.983
0.01,wifi_hotspot_location,2,"['City', 'SSID']->Provider",0.978,0.963,0.983
0.001,wifi_hotspot_location,2,"['Census Tract', 'Neighborhood Tabulation Area (NTA)']->BoroCD",0.975,0.961,0.971
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Neighborhood Tabulation Area (NTA)']->BoroCD",0.975,0.961,0.971
0.001,wifi_hotspot_location,2,"['Council Distrcit', 'Provider']->City",0.967,0.960,0.976
0.001,wifi_hotspot_location,2,"['Census Tract', 'Neighborhood Tabulation Area Code (NTACODE)']->BoroCD",0.974,0.960,0.971
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Neighborhood Tabulation Area Code (NTACODE)']->BoroCD",0.974,0.960,0.971
0.001,wifi_hotspot_location,2,"['BoroCode', 'Census Tract']->BoroCD",0.971,0.955,0.967
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'BoroCode']->BoroCD",0.971,0.955,0.967
0.001,wifi_hotspot_location,2,"['Borough Name', 'Census Tract']->BoroCD",0.971,0.955,0.967
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Borough Name']->BoroCD",0.971,0.955,0.967
0.001,wifi_hotspot_location,2,"['Borough', 'Census Tract']->BoroCD",0.971,0.955,0.967
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Borough']->BoroCD",0.971,0.955,0.967
0.001,wifi_hotspot_location,2,"['Council Distrcit', 'SSID']->City",0.963,0.955,0.973
0.001,wifi_hotspot_location,2,"['Census Tract', 'City']->BoroCD",0.971,0.955,0.967
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'City']->BoroCD",0.971,0.955,0.967
0.001,wifi_hotspot_location,3,"['Council Distrcit', 'Location_T', 'Type']->SSID",0.963,0.955,0.979
0.001,wifi_hotspot_location,2,"['Council Distrcit', 'Location_T']->City",0.962,0.955,0.973
0.001,wifi_hotspot_location,1,['BoroCD']->City,0.948,0.952,0.981
0.01,wifi_hotspot_location,1,['BoroCD']->City,0.948,0.952,0.981
0.001,wifi_hotspot_location,3,"['Activated', 'Borough Name', 'Type']->City",0.915,0.952,0.976
0.001,wifi_hotspot_location,3,"['Activated', 'Borough', 'Type']->City",0.915,0.952,0.976
0.001,wifi_hotspot_location,3,"['Activated', 'BoroCode', 'Type']->City",0.915,0.952,0.976
0.001,wifi_hotspot_location,3,"['Council Distrcit', 'Location_T', 'Type']->Provider",0.962,0.951,0.976
0.001,wifi_hotspot_location,2,"['Borough Name', 'Council Distrcit']->City",0.943,0.948,0.980
0.001,wifi_hotspot_location,2,"['Borough', 'Council Distrcit']->City",0.943,0.948,0.980
0.001,wifi_hotspot_location,2,"['BoroCode', 'Council Distrcit']->City",0.943,0.948,0.980
0.001,wifi_hotspot_location,3,"['BBL', 'Location_T', 'SSID']->Provider",0.961,0.948,0.977
0.001,wifi_hotspot_location,2,"['Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->Type",0.938,0.945,0.990
0.001,wifi_hotspot_location,2,"['Location_T', 'Neighborhood Tabulation Area (NTA)']->Type",0.938,0.945,0.990
0.001,wifi_hotspot_location,2,"['BoroCD', 'Location_T']->Type",0.933,0.945,0.991
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Location_T']->SSID",0.953,0.945,0.973
0.001,wifi_hotspot_location,2,"['Census Tract', 'Location_T']->SSID",0.953,0.945,0.973
0.01,wifi_hotspot_location,1,['Borough Name']->City,0.908,0.944,0.980
0.01,wifi_hotspot_location,1,['Borough']->City,0.908,0.944,0.980
0.01,wifi_hotspot_location,1,['BoroCode']->City,0.908,0.944,0.980
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Location_T']->Provider",0.952,0.942,0.971
0.001,wifi_hotspot_location,2,"['Census Tract', 'Location_T']->Provider",0.952,0.942,0.971
0.001,wifi_hotspot_location,2,"['BBL', 'Census Tract']->Neighborhood Tabulation Area (NTA)",0.955,0.941,0.955
0.001,wifi_hotspot_location,2,"['BBL', 'BCTCB2010']->Neighborhood Tabulation Area (NTA)",0.955,0.941,0.955
0.001,wifi_hotspot_location,2,"['BBL', 'Census Tract']->Neighborhood Tabulation Area Code (NTACODE)",0.955,0.941,0.955
0.001,wifi_hotspot_location,2,"['BBL', 'BCTCB2010']->Neighborhood Tabulation Area Code (NTACODE)",0.955,0.941,0.955
0.001,wifi_hotspot_location,2,"['Location_T', 'Neighborhood Tabulation Area (NTA)']->SSID",0.952,0.941,0.975
0.001,wifi_hotspot_location,2,"['Location_T', 'Postcode']->Type",0.933,0.941,0.989
0.001,wifi_hotspot_location,2,"['Location_T', 'Neighborhood Tabulation Area (NTA)']->Provider",0.950,0.940,0.974
0.001,wifi_hotspot_location,2,"['Location_T', 'Postcode']->Provider",0.945,0.937,0.974
0.001,wifi_hotspot_location,2,"['Location_T', 'Postcode']->SSID",0.945,0.937,0.974
0.001,wifi_hotspot_location,2,"['BBL', 'BCTCB2010']->BoroCD",0.950,0.936,0.951
0.001,wifi_hotspot_location,2,"['BBL', 'Census Tract']->BoroCD",0.950,0.936,0.951
0.001,wifi_hotspot_location,2,"['BBL', 'Neighborhood Tabulation Area Code (NTACODE)']->BoroCD",0.953,0.936,0.955
0.001,wifi_hotspot_location,2,"['BBL', 'Neighborhood Tabulation Area (NTA)']->BoroCD",0.953,0.936,0.955
0.001,wifi_hotspot_location,3,"['BoroCD', 'Council Distrcit', 'Location_T']->Provider",0.946,0.936,0.971
0.001,wifi_hotspot_location,2,"['Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->SSID",0.947,0.935,0.972
0.001,wifi_hotspot_location,2,"['Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->Provider",0.946,0.934,0.972
0.001,wifi_hotspot_location,3,"['BoroCD', 'Council Distrcit', 'Location_T']->SSID",0.942,0.934,0.971
0.001,wifi_hotspot_location,2,"['Council Distrcit', 'Type']->City",0.937,0.932,0.965
0.001,wifi_hotspot_location,3,"['BBL', 'Location_T', 'Type']->SSID",0.939,0.931,0.970
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Provider']->Location_T",0.932,0.927,0.963
0.001,wifi_hotspot_location,2,"['Census Tract', 'Provider']->Location_T",0.932,0.927,0.963
0.001,wifi_hotspot_location,2,"['BBL', 'BCTCB2010']->Council Distrcit",0.938,0.925,0.941
0.001,wifi_hotspot_location,2,"['BBL', 'Census Tract']->Council Distrcit",0.938,0.925,0.941
0.01,wifi_hotspot_location,2,"['BoroCD', 'Location_T']->SSID",0.935,0.922,0.965
0.01,wifi_hotspot_location,2,"['BoroCD', 'Location_T']->Provider",0.935,0.922,0.965
0.001,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'SSID']->BoroCD",0.956,0.922,0.947
0.001,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->BoroCD",0.956,0.922,0.947
0.001,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Provider']->BoroCD",0.956,0.922,0.947
0.001,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->BoroCD",0.956,0.922,0.947
0.001,wifi_hotspot_location,2,"['Census Tract', 'SSID']->Location_T",0.928,0.922,0.961
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'SSID']->Location_T",0.928,0.922,0.961
0.001,wifi_hotspot_location,3,"['Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area (NTA)']->BoroCD",0.956,0.922,0.947
0.001,wifi_hotspot_location,2,"['Neighborhood Tabulation Area (NTA)', 'Provider']->Location_T",0.934,0.922,0.961
0.001,wifi_hotspot_location,2,"['Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->Location_T",0.934,0.922,0.961
0.001,wifi_hotspot_location,2,"['Postcode', 'Provider']->Location_T",0.932,0.922,0.961
0.001,wifi_hotspot_location,3,"['Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->BoroCD",0.956,0.922,0.947
0.01,wifi_hotspot_location,1,['Council Distrcit']->City,0.924,0.921,0.963
0.001,wifi_hotspot_location,2,"['Neighborhood Tabulation Area Code (NTACODE)', 'Postcode']->BoroCD",0.955,0.920,0.946
0.001,wifi_hotspot_location,2,"['Neighborhood Tabulation Area (NTA)', 'Postcode']->BoroCD",0.955,0.920,0.946
0.001,wifi_hotspot_location,2,"['Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->Location_T",0.931,0.920,0.960
0.001,wifi_hotspot_location,2,"['Neighborhood Tabulation Area (NTA)', 'SSID']->Location_T",0.931,0.920,0.960
0.001,wifi_hotspot_location,2,"['BCTCB2010', 'Postcode']->Council Distrcit",0.947,0.920,0.940
0.001,wifi_hotspot_location,2,"['Census Tract', 'Postcode']->Council Distrcit",0.947,0.920,0.940
0.01,wifi_hotspot_location,2,"['Council Distrcit', 'Location_T']->SSID",0.930,0.919,0.964
0.001,wifi_hotspot_location,2,"['Postcode', 'SSID']->Location_T",0.930,0.919,0.959
0.001,wifi_hotspot_location,2,"['BBL', 'Census Tract']->Borough",0.922,0.916,0.956
0.001,wifi_hotspot_location,2,"['BBL', 'BCTCB2010']->Borough",0.922,0.916,0.956
0.001,wifi_hotspot_location,2,"['BBL', 'BCTCB2010']->Borough Name",0.922,0.916,0.956
0.001,wifi_hotspot_location,2,"['BBL', 'Census Tract']->Borough Name",0.922,0.916,0.956
0.001,wifi_hotspot_location,2,"['BBL', 'BCTCB2010']->BoroCode",0.922,0.916,0.956
0.001,wifi_hotspot_location,2,"['BBL', 'Census Tract']->BoroCode",0.922,0.916,0.956
