threshold,dataset,lhs_size,fd,rfi_prime_plus,mu_plus,g3_prime
0.001,hate_crimes,4,"['Arrest Date', 'Month Number', 'PD Code Description', 'Patrol Borough Name']->Full Complaint ID",0.982,0.000,0.888
0.001,hate_crimes,4,"['Arrest Id', 'Complaint Precinct Code', 'Complaint Year Number', 'Offense Category']->Full Complaint ID",0.999,0.000,0.990
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Precinct Code', 'Complaint Year Number', 'Law Code Category Description']->Full Complaint ID",0.974,0.000,0.852
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Precinct Code', 'Complaint Year Number', 'Offense Category']->Full Complaint ID",0.968,0.000,0.810
0.001,hate_crimes,4,"['Arrest Date', 'Complaint Precinct Code', 'Offense Category', 'PD Code Description']->Full Complaint ID",0.980,0.000,0.858
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Year Number', 'Law Code Category Description']->County",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Law Code Category Description', 'Patrol Borough Name']->Offense Description",0.999,0.000,0.998
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'County', 'Offense Description']->Complaint Year Number",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'County', 'PD Code Description']->Complaint Year Number",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Offense Description', 'Patrol Borough Name']->Month Number",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Year Number', 'County']->Offense Description",0.996,0.000,0.994
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'County', 'Offense Description']->Patrol Borough Name",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Year Number', 'Offense Description']->Month Number",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Year Number', 'Law Code Category Description']->County",0.983,0.000,0.984
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'County', 'PD Code Description']->Month Number",0.983,0.000,0.974
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Year Number', 'Offense Description']->Complaint Precinct Code",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Year Number', 'County']->Month Number",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'County', 'Law Code Category Description']->PD Code Description",0.999,0.000,0.998
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Law Code Category Description', 'Patrol Borough Name']->PD Code Description",0.999,0.000,0.998
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Year Number', 'County']->PD Code Description",0.997,0.000,0.994
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Year Number', 'County']->Complaint Precinct Code",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'County', 'Offense Description']->Patrol Borough Name",0.996,0.000,0.995
0.01,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Law Code Category Description', 'Offense Category']->County",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Offense Description', 'Patrol Borough Name']->Record Create Date",1.000,0.000,0.999
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Year Number', 'Offense Description']->Patrol Borough Name",0.988,0.000,0.985
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'County', 'PD Code Description']->Complaint Precinct Code",0.995,0.000,0.986
0.01,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Law Code Category Description', 'Offense Category']->County",0.977,0.000,0.980
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Law Code Category Description', 'Patrol Borough Name']->Offense Description",0.978,0.000,0.974
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'County', 'Law Code Category Description']->Offense Description",0.976,0.000,0.973
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Offense Description', 'Patrol Borough Name']->Month Number",0.981,0.000,0.973
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Law Code Category Description', 'Patrol Borough Name']->Complaint Year Number",0.995,0.000,0.994
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'County', 'PD Code Description']->Record Create Date",1.000,0.000,0.999
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Offense Description', 'Patrol Borough Name']->Complaint Precinct Code",0.996,0.000,0.988
0.01,hate_crimes,4,"['Arrest Date', 'Law Code Category Description', 'Month Number', 'Offense Category']->Patrol Borough Name",0.988,0.000,0.985
0.01,hate_crimes,4,"['Arrest Id', 'Law Code Category Description', 'Month Number', 'Offense Category']->Patrol Borough Name",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Year Number', 'County']->PD Code Description",0.952,0.000,0.929
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Law Code Category Description', 'Patrol Borough Name']->Complaint Year Number",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'County', 'PD Code Description']->Complaint Precinct Code",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Year Number', 'County']->Offense Description",0.947,0.000,0.938
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'County', 'PD Code Description']->Complaint Year Number",0.996,0.000,0.995
0.01,hate_crimes,4,"['Complaint Year Number', 'County', 'Law Code Category Description', 'Offense Category']->Arrest Date",0.155,0.000,0.675
0.01,hate_crimes,4,"['Arrest Date', 'County', 'Offense Category', 'Offense Description']->Patrol Borough Name",0.996,0.000,0.995
0.01,hate_crimes,4,"['Arrest Id', 'County', 'Offense Category', 'Offense Description']->Patrol Borough Name",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Law Code Category Description', 'Patrol Borough Name']->PD Code Description",0.979,0.000,0.970
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'County', 'PD Code Description']->Month Number",1.000,0.000,1.000
0.01,hate_crimes,4,"['Bias Motive Description', 'County', 'Law Code Category Description', 'Offense Description']->Arrest Date",0.207,0.000,0.672
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'County', 'Law Code Category Description']->Patrol Borough Name",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'County', 'Law Code Category Description']->Patrol Borough Name",0.995,0.000,0.994
0.01,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'County', 'Law Code Category Description']->Offense Description",0.969,0.000,0.966
0.01,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'County', 'Law Code Category Description']->Offense Description",0.999,0.000,0.998
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'County', 'Offense Description']->Complaint Year Number",0.996,0.000,0.995
0.01,hate_crimes,4,"['Arrest Id', 'Offense Category', 'Offense Description', 'Patrol Borough Name']->Month Number",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Year Number', 'Offense Description']->Patrol Borough Name",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Date', 'Law Code Category Description', 'Offense Category', 'Offense Description']->PD Code Description",0.993,0.000,0.989
0.01,hate_crimes,4,"['Arrest Id', 'Law Code Category Description', 'Offense Category', 'Offense Description']->PD Code Description",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Year Number', 'Law Code Category Description']->Offense Description",0.973,0.000,0.969
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Year Number', 'Law Code Category Description']->Offense Description",0.999,0.000,0.998
0.01,hate_crimes,4,"['Arrest Id', 'County', 'Offense Category', 'PD Code Description']->Complaint Year Number",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Date', 'County', 'Offense Category', 'PD Code Description']->Complaint Year Number",0.995,0.000,0.994
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Law Code Category Description', 'Patrol Borough Name']->Month Number",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Offense Description', 'Patrol Borough Name']->Complaint Precinct Code",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Offense Description', 'Patrol Borough Name']->Record Create Date",0.986,0.000,0.945
0.01,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'County', 'Law Code Category Description']->PD Code Description",0.970,0.000,0.958
0.01,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'County', 'Law Code Category Description']->PD Code Description",0.999,0.000,0.998
0.01,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Offense Category', 'Offense Description']->Patrol Borough Name",0.986,0.000,0.984
0.01,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Offense Category', 'Offense Description']->Patrol Borough Name",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Year Number', 'Offense Description']->Month Number",0.980,0.000,0.970
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Law Code Category Description', 'Patrol Borough Name']->Complaint Precinct Code",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Year Number', 'Law Code Category Description']->PD Code Description",0.999,0.000,0.998
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Year Number', 'Law Code Category Description']->PD Code Description",0.973,0.000,0.960
0.01,hate_crimes,4,"['Arrest Date', 'County', 'Law Code Category Description', 'Offense Description']->Bias Motive Description",0.984,0.000,0.983
0.01,hate_crimes,4,"['Arrest Id', 'County', 'Law Code Category Description', 'Offense Description']->Bias Motive Description",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Date', 'County', 'Offense Category', 'PD Code Description']->Month Number",0.982,0.000,0.974
0.01,hate_crimes,4,"['Arrest Id', 'County', 'Offense Category', 'PD Code Description']->Month Number",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Year Number', 'Law Code Category Description']->Patrol Borough Name",0.983,0.000,0.980
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Year Number', 'Law Code Category Description']->Patrol Borough Name",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Year Number', 'County']->Month Number",0.974,0.000,0.965
0.01,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'County', 'Offense Category']->Offense Description",0.942,0.000,0.937
0.01,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'County', 'Offense Category']->Offense Description",0.996,0.000,0.995
0.01,hate_crimes,4,"['Arrest Id', 'Offense Category', 'Offense Description', 'Patrol Borough Name']->Record Create Date",1.000,0.000,0.999
0.01,hate_crimes,4,"['Arrest Id', 'Law Code Category Description', 'Offense Description', 'Patrol Borough Name']->Month Number",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Date', 'Law Code Category Description', 'Offense Description', 'Patrol Borough Name']->Month Number",0.978,0.000,0.972
0.01,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'County', 'Offense Description']->Record Create Date",1.000,0.000,0.999
0.01,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Law Code Category Description', 'Offense Category']->Offense Description",0.999,0.000,0.998
0.01,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Law Code Category Description', 'Offense Category']->Offense Description",0.968,0.000,0.964
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Year Number', 'County']->Record Create Date",1.000,0.000,0.997
0.01,hate_crimes,4,"['Arrest Date', 'County', 'Offense Category', 'PD Code Description']->Complaint Precinct Code",0.994,0.000,0.986
0.01,hate_crimes,4,"['Arrest Date', 'Law Code Category Description', 'Offense Category', 'Patrol Borough Name']->Complaint Year Number",0.994,0.000,0.995
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Year Number', 'Offense Description']->Record Create Date",1.000,0.000,0.999
0.01,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Offense Category', 'Offense Description']->Month Number",0.980,0.000,0.971
0.01,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Offense Category', 'Offense Description']->Month Number",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'County', 'Law Code Category Description']->Offense Description",0.999,0.000,0.998
0.01,hate_crimes,4,"['Arrest Id', 'Law Code Category Description', 'Offense Category', 'Patrol Borough Name']->Complaint Year Number",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'County', 'Offense Category']->PD Code Description",0.997,0.000,0.995
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Year Number', 'Offense Description']->Complaint Precinct Code",0.990,0.000,0.975
0.01,hate_crimes,4,"['Arrest Id', 'Law Code Category Description', 'Offense Category', 'Patrol Borough Name']->Offense Description",0.999,0.000,0.998
0.01,hate_crimes,4,"['Arrest Date', 'Law Code Category Description', 'Offense Category', 'Patrol Borough Name']->Offense Description",0.977,0.000,0.975
0.01,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'County', 'Offense Category']->Month Number",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'County', 'Offense Category']->PD Code Description",0.948,0.000,0.928
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Law Code Category Description', 'Patrol Borough Name']->Record Create Date",1.000,0.000,0.999
0.01,hate_crimes,4,"['Arrest Id', 'Law Code Category Description', 'Month Number', 'Offense Category']->Complaint Precinct Code",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Law Code Category Description', 'Offense Category']->PD Code Description",0.999,0.000,0.998
0.01,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Law Code Category Description', 'Offense Category']->PD Code Description",0.968,0.000,0.955
0.01,hate_crimes,4,"['Arrest Id', 'Offense Category', 'Offense Description', 'Patrol Borough Name']->Complaint Precinct Code",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Offense Description', 'Patrol Borough Name']->Full Complaint ID",1.000,0.000,0.999
0.01,hate_crimes,4,"['Arrest Date', 'Offense Category', 'Offense Description', 'Patrol Borough Name']->Month Number",0.981,0.000,0.974
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Year Number', 'Law Code Category Description']->Month Number",0.975,0.000,0.965
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Year Number', 'Law Code Category Description']->Month Number",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Id', 'County', 'Law Code Category Description', 'Offense Description']->Patrol Borough Name",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'Offense Category', 'Offense Description']->Complaint Precinct Code",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'County', 'PD Code Description']->Record Create Date",0.987,0.000,0.946
0.01,hate_crimes,4,"['Arrest Date', 'County', 'Law Code Category Description', 'Offense Description']->Patrol Borough Name",0.991,0.000,0.990
0.01,hate_crimes,4,"['Complaint Year Number', 'County', 'Law Code Category Description', 'Offense Category']->Arrest Id",0.022,0.000,0.600
0.01,hate_crimes,4,"['Arrest Id', 'Complaint Year Number', 'County', 'Offense Category']->Complaint Precinct Code",1.000,0.000,1.000
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'County', 'Law Code Category Description']->PD Code Description",0.977,0.000,0.967
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Law Code Category Description', 'Patrol Borough Name']->Month Number",0.978,0.000,0.970
0.01,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'County', 'Offense Description']->Record Create Date",0.983,0.000,0.936
0.01,hate_crimes,4,"['Arrest Id', 'Bias Motive Description', 'Complaint Year Number', 'Offense Description']->Full Complaint ID",1.000,0.000,0.999
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Complaint Year Number', 'County']->Record Create Date",0.977,0.000,0.917
